Protein	Description	PSM_G1	Uniq_Pept_G1	S1	S2	S3	S4	S5	S6	S7	S8	P2	PSM_G2	Uniq_Pept_G2	S9	S10	S11	S12	S13	S14	S15	S16	P4	PSM_G3	Uniq_Pept_G3	S17	S18	S19	S20	S21	S22	S23	S24	P6	Total_PSM	Gene Length	Amino_Acid_Length	SAF_G1	SAF_G2	SAF_G3	NSAF_G1	NSAF_G2	NSAF_G3	Avg_TT4	Avg_TS4	Avg_AT4	Avg_AS1	Avg_SASA1	Avg_ASA1	Avg_SAS1	Avg_POOLED
PA5307	gi|15600500| hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.001148004872008423	0.0010875753687392005	0.0010163903812392963	0.0011889645358419926	0.001122366431740996	0.0019934190262669666	0.0018017076935717975	0.0016503223322674987	0.0011985268934893705	1.0	2568	856.0	0.0	0.0	0.0011682242990654205	0.0	0.0	1.5009188495762037e-06	0.0	0.0	0.0	0.0	0.0	0.000745193413582541	0.0011092404496074284	0.0018151496840354212
PA5306	gi|15600499| conserved hypothetical protein	6.0	2.0	0.08529575458536506	0.08542421689058113	0.09192811037075684	0.08388182801789809	0.08681283597919426	0.08876997972012525	0.10569725184975781	0.10589976941112939	0.09917675578122127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.02872997282624685	0.02449738245682784	0.025791806848648596	0.026530940148820827	0.03167023288466051	0.021464884142424947	0.02821087211979108	0.031227788930637084	0.028443300755190047	8.0	192	64.0	0.09375	0.0	0.03125	0.00012081565132126793	0.0	4.014957922616345e-05	0.08754936061556767	0.08648821457240587	0.07053234042029573	0.0	0.0	0.0177424517610249	0.027997659960709978	0.026967848397617705
PA5305	gi|15600498| conserved hypothetical protein	10.0	2.0	0.05978234627906888	0.06501268044593034	0.06647197409014757	0.05531744092676592	0.06369589868870565	0.06108647547373644	0.09393040814436197	0.09750635239292059	0.08592211418180756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	0.13215372932584624	0.1134864121050465	0.10670449009477284	0.11577106129243209	0.12975260510192793	0.14517294901216557	0.1245243519491832	0.1649871306339454	0.14216769269770402	24.0	345	115.0	0.08695652173913043	0.0	0.12173913043478261	0.00011206089397914707	0.0	0.00015640879559409763	0.06375566693838226	0.06003327169640268	0.06381225351242752	0.0	0.0	0.08188004714363091	0.11740938549637762	0.1448948105317647
PA5304	gi|15600497| D-amino acid dehydrogenase, small subunit	158.0	22.0	0.285031430764787	0.329492341719809	0.2701075364857512	0.32474648915065	0.2960334860083123	0.34958785463448355	0.4190962281016341	0.3223313976477179	0.353476231719845	83.0	8.0	0.1832176412427422	0.2170465796599872	0.23599573165155854	0.25246332713314723	0.17127379892971967	0.18340953188339598	0.1551289190561827	0.14627549336411522	0.1765403263445508	170.0	21.0	0.3295962126316142	0.33589812169081384	0.29290329156977707	0.30277673162442953	0.34776190623967923	0.41552671329722396	0.45423299037180576	0.4757821540936122	0.3991449234290369	411.0	1299	433.0	0.3648960739030023	0.19168591224018475	0.39260969976905313	0.0004702416728870906	0.0004074354100407494	0.000504419655866811	0.29487710299011577	0.32345594326448196	0.3082150889973647	0.235168546148231	0.16993741662309944	0.2705899425621811	0.3144806431446286	0.4485139525875473
PA5303	gi|15600496| conserved hypothetical protein	47.0	5.0	0.24805493897005249	0.31172394456436453	0.27335790768296914	0.272730889385907	0.2857938262088554	0.2834428837188654	0.45964033424332634	0.397165400661434	0.38841036254680184	21.0	1.0	0.18560154887967198	0.21669417400577817	0.21085813409434587	0.2243408905772741	0.18161647929096247	0.20596171836478253	0.20584411925986962	0.18729193131848607	0.1813191410619053	27.0	5.0	0.2145702769945784	0.2272644584405508	0.2084351285094925	0.21276703878746012	0.24763718050434333	0.249320602791041	0.26314711016161074	0.28333523913565756	0.2485545066688649	95.0	354	118.0	0.3983050847457627	0.17796610169491525	0.2288135593220339	0.0005132958745400762	0.0003782734514499218	0.00029397658009665446	0.2777122637391287	0.28065586643787593	0.34746909459481085	0.21729773289246604	0.1978074389718715	0.20970888891787176	0.22294644926709864	0.26526765069610314
PA5302	gi|15600495| catabolic alanine racemase	22.0	7.0	0.05271382503111514	0.06290003004135714	0.058083397121645786	0.06050061561900508	0.06194177005051794	0.06585179777769941	0.06439331939825352	0.058315132274578414	0.06517619303795133	27.0	3.0	0.06665646689854642	0.07863522693855851	0.08458949425612178	0.08189682865189393	0.07357956853989789	0.06955571679658698	0.0642615265982812	0.06291666708528519	0.06805295305886647	33.0	9.0	0.0886441952268556	0.08582794108021438	0.08100828785195363	0.08176329632204417	0.08958980977319816	0.10229975109144182	0.09439140887017303	0.09789062005916455	0.09905092320405207	82.0	1074	358.0	0.061452513966480445	0.07541899441340782	0.09217877094972067	7.919387200202293e-05	0.00016030582818827492	0.00011843004375091789	0.057899084064706015	0.06276472781574081	0.06312163952379278	0.08170718328219141	0.06913227064492201	0.07912960113078506	0.08412046464906531	0.09819392667359313
PA5301	gi|15600494| PauR	28.0	6.0	0.14754170638409175	0.1583714479134837	0.15588318878327315	0.1573205669046011	0.1605136775317815	0.1624023062010615	0.12057095335809437	0.14251678578119117	0.15039926324824746	7.0	1.0	0.03866675538806608	0.03827562046309451	0.03559581663964087	0.0375596479341764	0.026562951875033845	0.03367434452520805	0.03313558183665176	0.03507061826418788	0.037244720688374776	30.0	5.0	0.1520973840182627	0.14207863990092132	0.14580961097106815	0.14989375461101154	0.1510016980030344	0.1726035560520693	0.1660933591495122	0.17709269538361852	0.16546515669999637	65.0	549	183.0	0.15300546448087432	0.03825136612021858	0.16393442622950818	0.00019717818503434622	8.130467626792491e-05	0.00021062074348151318	0.15393211436028287	0.1600788502124814	0.10058483150911719	0.03714369501230393	0.03112429274563122	0.10974888072779061	0.14890168786170468	0.17192987019506667
PA5300	gi|15600493| cytochrome c5	210.0	8.0	1.58180171424132	1.6978912774050985	1.9201009322635607	1.3293935831356922	1.3555197506678758	1.3230537914173344	1.6156431989458482	1.9610506860204506	1.675347550402724	105.0	6.0	0.8502303201062732	1.1889747323365834	1.0575229214845512	0.9640900878872121	0.9025425608798718	0.914212664060776	0.6245862423096445	0.7698672858614186	0.9317423510577973	254.0	8.0	1.8911065081724812	1.3991784986880234	1.4893969184579288	1.445277385457468	1.5374548334059501	1.8197423094592093	1.6868112674230176	2.3200691229488446	1.9185371844451697	569.0	411	137.0	1.532846715328467	0.7664233576642335	1.854014598540146	0.0019753799924061327	0.001629060849309882	0.002382012992337639	1.7332646413033264	1.3359890417403006	1.4756414016908572	1.0701959139027821	0.8137804890834307	1.3533840975739746	1.490709712440449	1.9422075666103573
PA5298	gi|15600491| xanthine phosphoribosyltransferase	20.0	4.0	0.10899043062305763	0.1071540732826813	0.11581095736965037	0.11568684008661599	0.10712047790180274	0.1097147158614846	0.09761151596644181	0.10032644760326306	0.11140366450062686	35.0	4.0	0.19907180838206467	0.1894606569938872	0.18511492732720225	0.19126460267094647	0.21423845876269038	0.21058233667958165	0.17746810903828117	0.20417230934810499	0.19204932156734042	33.0	7.0	0.17951640368827243	0.15763961939234666	0.18812124001407127	0.18387257644648966	0.19117882052667795	0.18969106079903184	0.1768739066286263	0.1837283701220847	0.17086274277114022	88.0	573	191.0	0.10471204188481675	0.18324607329842932	0.17277486910994763	0.00013494243777593625	0.0003894962240060277	0.0002219788254598356	0.11065182042512976	0.11084067794996777	0.13233659065058986	0.188613395664012	0.20076296816018438	0.18044277747624138	0.18772421232907965	0.18343111251658092
PA5297	gi|15600490| pyruvate dehydrogenase (cytochrome)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0016176576133601162	0.0013484688062298821	0.0019316342456896724	0.0019000283690738197	0.0019921905626641948	0.0014915798449098403	0.0016430852210310364	0.001908953963460668	0.001962783303199407	1.0	1719	573.0	0.0	0.0	0.0017452006980802793	0.0	0.0	2.242210358180158e-06	0.0	0.0	0.0	0.0	0.0	0.0009887088065299995	0.001941284392475896	0.0016812063431338481
PA5296	gi|15600489| ATP-dependent DNA helicase Rep	12.0	8.0	0.016550090732926712	0.01605267231517107	0.018874127639150334	0.018185637949567394	0.01844806295326983	0.018896063809252465	0.016293727272136727	0.01640963582702577	0.01691732581308083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0014548266962849071	0.0012027139131333582	0.0014459183753343463	0.0015695082726936728	0.0016262428207992354	0.001717324092340693	0.001968967292319761	0.0018489753830652229	0.0014472727121715412	13.0	2010	670.0	0.01791044776119403	0.0	0.0014925373134328358	2.308119905839149e-05	0.0	1.9175918436376576e-06	0.01715896356241604	0.01850992157069656	0.010901121033054165	0.0	0.0	0.0008858468698060884	0.0015472231562757514	0.0018450889225752256
PA5292	gi|15600485| phosphorylcholine phosphatase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.003929140614459737	0.00477821154247783	0.004882784170091885	0.005120617253765699	0.0027296402757544763	0.0030830987173834355	0.002119269091016486	0.0025926274294895612	0.0038871311180076022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1050	350.0	0.0	0.005714285714285714	0.0	0.0	1.2145923066963475e-05	0.0	0.0	0.0	0.0013097135381532456	0.004927204322111804	0.0026440026947181327	0.000864209143163187	0.0	0.0
PA5291	gi|15600484| BetT2	7.0	4.0	0.01153270831802954	0.011196111016590297	0.008997797804600026	0.01180674475924506	0.01217261311633802	0.011223027831475035	0.008838152540076184	0.008808692992334185	0.01055810489872025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.005492840788952724	0.004764779856644246	0.005720065373794639	0.006182692133627446	0.007000735367265141	0.00717762339076546	0.00687258654173136	0.006683014657095082	0.005468044253140903	11.0	1986	662.0	0.010574018126888218	0.0	0.006042296072507553	1.3626740128884198e-05	0.0	7.763060635874504e-06	0.010575539046406622	0.01173412856901937	0.005882281844136789	0.0	0.0	0.0034192068818656566	0.0063011642915624085	0.006911074863197301
PA5289	gi|15600482| hypothetical protein	45.0	7.0	0.40716618695737133	0.44224589104201534	0.47131927514109206	0.4204450838917134	0.41300242084869426	0.4425614073002837	0.4552609394204153	0.4630541640187587	0.44037467199174435	12.0	1.0	0.12403105654435606	0.12794908707615965	0.13455220424126624	0.13575176012032056	0.11821496470056957	0.12161133505071872	0.1074134255975565	0.11712846113366027	0.12365076547117802	31.0	7.0	0.2993274025586091	0.27100888968107567	0.3250577835992257	0.31539968997383355	0.3664832373773207	0.4104808041099192	0.40973680537220275	0.4321217711552758	0.35938295730418485	88.0	261	87.0	0.5172413793103449	0.13793103448275862	0.3563218390804598	0.0006665691107380301	0.00029317745334049767	0.0004577975010615419	0.4402437843801596	0.4253363040135638	0.34744871999451	0.1327510171459155	0.1157465751162816	0.22915491779111505	0.33564690365012667	0.4174464602124659
PA5288	gi|15600481| nitrogen regulatory protein P-II 2	176.0	7.0	1.146678021172468	1.3213097632889637	1.2307914956908579	1.142753630715281	1.2769046745409818	1.3112594732476703	1.6177669564859756	1.7443190840082885	1.533796599102607	94.0	2.0	0.6844737265996199	0.7235791010519383	0.7180805328248562	0.7385849492671244	0.6580159505889481	0.6655642613574775	0.58629228509419	0.5929445471602123	0.6527232972934033	134.0	6.0	1.1108966370618234	1.1281035162549673	1.1591519689852878	1.1463688196156345	1.2673205506948466	1.3111619059727297	1.2755793294760116	1.3736377439364096	1.1985941364600314	404.0	339	113.0	1.5575221238938053	0.831858407079646	1.1858407079646018	0.0020071791983521563	0.001768145437624329	0.0015235521745291052	1.23292642671743	1.243639259501311	1.3488532556979613	0.7267481943813063	0.6366241656802051	0.9439815668256676	1.1909471130985896	1.3201263264617171
PA5286	gi|15600479| conserved hypothetical protein	2.0	2.0	0.012225660188656897	0.014221101096451276	0.013862063450559467	0.012690621600264884	0.012554757889234672	0.013514031742017995	0.014183636736115075	0.014182847432143058	0.01426322627226186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.00521187887602434	0.005665673954725285	0.005741226441512907	0.006293952223214792	0.005120588089106796	0.006526905771492628	0.005793829647600324	0.0065145524000509705	0.005857584275401351	3.0	426	142.0	0.014084507042253521	0.0	0.007042253521126761	1.8150708179721005e-05	0.0	9.047792501670638e-06	0.013436274911889213	0.012919803743839183	0.009455494722752712	0.0	0.0	0.0036258509435832084	0.005718588917944832	0.006278429273047974
PA5285	gi|15600478| SutA	83.0	4.0	0.5770623244829355	0.6176114452466281	0.6459559492994034	0.623335427224186	0.612154694706296	0.5707150002754322	0.6452868824184873	0.6244625987784523	0.7607722829875804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	3.0	1.2653204067900152	1.1373005643867524	1.2441867832374067	1.2237687296543303	1.2166136695510164	1.0632736678996813	1.0665606774467584	1.1676191069194424	1.1327640374565264	201.0	318	106.0	0.7830188679245284	0.0	1.1132075471698113	0.0010090766349348669	0.0	0.0014302340675282376	0.6135432396763223	0.6020683740686381	0.42324982706564657	0.0	0.0	0.8008736570589226	1.2281897274809177	1.099151150755294
PA5283	gi|15600476| probable transcriptional regulator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0017436095239831244	0.0015103663078067302	0.0016779004929206778	0.0015573038713373505	0.002069132784082911	0.0023620155410271778	0.0023823468418244097	0.0022397020395355477	0.002049899739537484	1.0	1377	459.0	0.0	0.0	0.002178649237472767	0.0	0.0	2.7990992053098705e-06	0.0	0.0	0.0	0.0	0.0	0.0010846586105966183	0.0017681123827803132	0.002328021474129045
PA5281	gi|15600474| probable hydrolase	1.0	1.0	0.004391267404262354	0.0054838369010687055	0.004763898324430836	0.004599283827748257	0.004526435292645931	0.004850131020712691	0.004330890739580708	0.004067632577549535	0.004186560917302519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0070867271447942436	0.007743647184731626	0.00809716300580863	0.007768825105351135	0.009380578558334969	0.010216353951689645	0.010205052613794167	0.010933352219935738	0.01035414579447452	3.0	699	233.0	0.004291845493562232	0.0	0.008583690987124463	5.53090249253301e-06	0.0	1.1028210602894682e-05	0.004879667543253966	0.004658616713702293	0.0027995077723767478	0.0	0.0	0.004943458109841956	0.008415522223164912	0.010451586261806518
PA5280	gi|15600473| site-specific recombinase Sss	1.0	1.0	0.0029783926670578545	0.0028718832846621177	0.00335918134237348	0.0030113039482558344	0.0031617594215595695	0.003457909595839104	0.002623604091748399	0.0031250728310626315	0.002997942336062448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0025259914199430604	0.002621142069550229	0.003118596434910229	0.0029642942345432088	0.003303426921008294	0.004132769781235896	0.003683680151068349	0.003994410435092117	0.0035676000910221366	2.0	912	304.0	0.003289473684210526	0.0	0.003289473684210526	4.239145660395366e-06	0.0	4.226271497490889e-06	0.0030698190980311506	0.0032103243218848357	0.00191622564093701	0.0	0.0	0.0017157111631644299	0.0031287725301539105	0.003936953455798788
PA5279	gi|15600472| conserved hypothetical protein	2.0	1.0	0.006250736511136653	0.009621598374544788	0.006192962380541534	0.008194517847393024	0.009996900784960492	0.0069127208054499956	0.00882336085313937	0.008566210694607172	0.007542275812436769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.004197851058033029	0.003362064277408433	0.004349152570588219	0.0046659882231135895	0.004579314905913401	0.0053337265568677746	0.0048219109053964605	0.005347797084780123	0.004491162476148739	3.0	702	234.0	0.008547008547008548	0.0	0.004273504273504274	1.101453231418967e-05	0.0	5.490540748877054e-06	0.007355099088740991	0.008368046479267838	0.005796523849248847	0.0	0.0	0.0025199717784804873	0.00453148523320507	0.005167811515681453
PA5278	gi|15600471| diaminopimelate epimerase	22.0	4.0	0.07438709316042488	0.07996960779723589	0.0851962932607261	0.07533463629919981	0.07920395856061258	0.08201210283902963	0.07587254834624496	0.07449141449047071	0.07216272777130907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	4.0	0.08220283563291678	0.08142397952789564	0.08859995056712548	0.08858142136617966	0.09813219638336244	0.11465205736746228	0.10660296620553195	0.10432540441412223	0.09589961126484424	49.0	831	277.0	0.07942238267148015	0.0	0.09747292418772563	0.00010235164684737983	0.0	0.00012523190054658924	0.07985099807279562	0.07885023256628067	0.05012132094557189	0.0	0.0	0.0545422717202708	0.09177118943888919	0.10852680932903881
PA5277	gi|15600470| diaminopimelate decarboxylase	102.0	17.0	0.23208670899912465	0.2548832304685672	0.26170713680154506	0.2429010634392138	0.2506022440761761	0.2557838123114747	0.24763797931343243	0.24414210031386085	0.23749189069202775	46.0	5.0	0.09914368467855456	0.10164310069557331	0.10130147902784643	0.09942451814065179	0.09615939895737342	0.08424368221518051	0.06252965911635255	0.07700964274328856	0.09760858777544636	96.0	16.0	0.19098977453259772	0.16370241521271137	0.2056530141312389	0.19653293507620642	0.21734807652607457	0.2615933100342625	0.27277489126907567	0.2585058182595302	0.22620933088811748	244.0	1248	416.0	0.24519230769230768	0.11057692307692307	0.23076923076923078	0.00031597939576331614	0.00023503529011792301	0.0002964892004393609	0.24955902542307898	0.24976237327562154	0.19697458810194926	0.10078969928802384	0.08097758009630217	0.14390061082953254	0.2065113419111733	0.26429133985428943
PA5276	gi|15600469| Lipopeptide LppL precursor	2.0	1.0	0.03339755443332029	0.04138364523919355	0.0467140573297202	0.039107849828368145	0.03738463486921223	0.04118772570601685	0.045992554368083395	0.04791782409416841	0.04145262078991379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	141	47.0	0.0425531914893617	0.0	0.0	5.4838309819582606e-05	0.0	0.0	0.04049841900074468	0.03922673680119908	0.03130345948741727	0.0	0.0	0.0	0.0	0.0
