Protein	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	P2	P4	P6	total_PSM	Avg_TT4	sd_TT4	Avg_TS4	sd_TS4	Avg_AT4	sd_AT4	Avg_AS1	sd_AS1	Avg_SASA1	sd_SASA1	Avg_ASA1	sd_ASA1	Avg_SAS1	sd_SAS1	Avg_SS1	sd_SS1	Avg_Pooled	sd_Pooled
F1SMG3	-0.162055797978031	0.038117660427457	0.095017029079552	-0.01522139042454	0.237122682850645	-0.033458056571237	-0.142204501037686	-0.350804833476273	0.424628325826075	0.339401424576336	0.306771131437094	0.37830755738521	0.381464124364987	0.394784578914766	0.519815423713499	0.37388264712021	-0.342557962745648	-0.404655715850481	0.524918819398404	0.452373801845814	0.802102169641269	-0.423773141409126	0.122355597619896	-0.038086219409242	-0.074541243294675	0.460807384884805	-0.005641149056243	88	-0.028921108471023	0.032850865808007	0.188443235854868	0.151230532551769	-0.068381008687883	0.4012709261105	1.02448011339864	0.035814064830094	1.29606412699325	0.076323029171978	-0.37333103147592	0.432678722422445	1.77939479088549	0.184573075169176	-0.339503763198473	0.280699298789881	0.380624992533887	0.291238622523258
PA2734	0.048953039580302	0.122619341038978	0.11353623155491	0.095415794597302	0.106278999511426	0.188873839964878	-0.09957188888604	-0.014185304160029	-0.142612239761523	-0.397573193336059	-0.367174338565589	-0.204598239023173	-0.385106511772786	-0.386280079993592	-1.76972098734811	-1.23345556883378	-0.13469058459773	-0.740012143857665	-0.349060921758561	-0.374199205822273	-0.12926488499756	0.170516084766316	0.195249515764178	0.161548028481885	-0.060879971400355	-0.146108497247584	-0.024895602129	88	0.28510861217419	0.005244135705705	0.390568634073607	0.051111517186223	-0.256369432807592	0.065366681679389	-0.96934577092482	0.10375806113731	-2.54110757911449	0.799068975681178	-2.10815829728918	0.550330975313992	-0.852525012578394	0.134743616187295	0.527313629012379	0.017454506999079	-0.231884070776939	0.062251295023983
PA3537	-0.088635673835394	-0.006532621492224	0.16366130286545	-0.120885505874772	0.166228477638122	0.002510268871736	-0.000802767019295	0.238030166861607	0.029148957986882	-0.241421866219256	-0.163020788182515	-0.282345076141269	0.332795123526565	0.19704163574836	-0.294376323316831	0.016277410450817	0.244425927829256	0.056304824666266	0.156658501051141	0.085034463309883	0.035752202831654	0.048151884279557	-0.308118274159132	-0.323859556234296	0.035539406725273	0.065259074965525	-0.026030570275579	88	0.068493007537831	0.098261508042342	0.047853240635086	0.144028127250437	0.266376357829194	0.130108695301257	-0.68678773054304	0.060635143611204	0.235460435958094	0.32996581733855	0.317008162946339	0.121821925589509	0.277445167192677	0.060796212778628	-0.583825946113871	0.210384063729682	0.074767911415218	0.046561643864957
PA5289	-0.345219937329956	-0.225988956637643	-0.134133012143974	-0.298920319075676	-0.324687457219545	-0.224960046136407	-0.184144011372199	-0.159656738187577	-0.153245692755621	-0.108377246054927	-0.035781074282049	-0.022976196018214	-0.222534423527364	-0.181669395161459	-0.360772772800547	-0.235855419759297	-0.251456549982187	-0.39484073353472	-0.132484709124306	-0.175999667411965	0.040566302833534	0.204133847381572	0.201516581984427	0.278257009182096	-0.232106200223284	-0.157675928870967	0.012341085410882	88	-0.705341906111573	0.053033054280087	-0.848567822431627	0.051768111005911	-0.497046442315397	0.016306614940368	-0.16713451635519	0.046057045083248	-0.76497659148937	0.093859657321317	-0.882152703276204	0.087634419944	-0.267918073702737	0.1145578629651	0.683907438548095	0.043570223700647	-0.37744104368337	0.125299724589219
PA5298	0.057774109972286	0.033259330954256	0.145344397589851	0.143797398803275	0.03280694041586	0.06732968338696	-0.101304093186568	-0.061725388925512	0.119506644006503	0.048116008648693	0.014638952376846	0.061787615102661	0.225435203228181	0.200602146615143	-0.046222487719928	0.156004931708669	0.055222293149941	-0.132263214883779	0.122769360753235	0.089812939788471	0.146029319045871	0.13475830706343	0.033827843536097	0.088681028885095	0.089369327581067	0.067694583622711	-0.016055539688502	88	0.236377838516392	0.064712343394198	0.243934022606094	0.056800840862743	-0.043522838105576	0.117734804576077	0.1245425761282	0.024257722194844	0.379814862123396	0.150187095465759	0.078964009974831	0.146291079870104	0.358611619587576	0.028247220038421	0.257267179484623	0.050528780536604	0.141008371515276	0.055675069703758
PA1529	-0.060562884787393	-0.012804971349733	-0.029583136642575	-0.091224280389271	0.016203261559725	-0.010860572307299	-0.097977681244783	-0.023293161754522	0.208203271738586	0.020999903176372	0.071969343605896	0.03127056699423	0.103446261338322	0.043038539604441	-0.402467924344355	-0.118051952957414	-0.013726925447854	-0.209985064878599	-0.041094062170274	-0.001105569945337	0.084363339799355	0.215623621190363	0.111106788327838	0.112225477341804	-0.020113555873921	0.028353992107588	-0.004221653990239	87	-0.102950992779701	0.009686878248331	-0.085881591136845	0.055874045032062	0.086932428739281	0.159642909927815	0.124239813776498	0.026956016059019	-0.255983123401592	0.276307276276553	-0.341763943283868	0.098194251126022	0.042163707683744	0.064087926258045	0.438955886860005	0.060022490184999	0.004018782243428	0.024707719682693
PA3163	-0.140413036981119	0.013105158260616	0.018037870730461	-0.058583101824274	0.008545333880648	0.023549982821367	-0.07301042739909	0.001237648107871	0.063868935711404	0.126033186251715	0.257923903032372	0.253378795593053	0.142067210036933	0.043494027505831	-0.101194252780593	0.001697962521567	-0.037101152617813	-0.204550738151077	0.042845474633157	0.0093939853668	0.275434497833175	0.459975657370212	0.198266115171276	0.16935893207489	0.026639585785556	0.039995444403143	0.010572479233768	87	-0.109270007990042	0.0028479028723	-0.026487785122259	0.043736350181956	-0.007903843579815	0.068521790875723	0.63733588487714	0.074869579261837	0.084366984762171	0.122357066311864	-0.239953928247323	0.109607832414792	0.327673957833133	0.1449104379267	0.827600704616378	0.160096632659737	0.077207509422467	0.014732287397175
PA4474	-0.276064632853441	0.069604158667987	-0.157242290011313	-0.245362404027272	-0.067524841839862	-0.139563028543544	-0.334808332813301	-0.249851057415557	0.309441673881236	0.074249144143134	0.201161257111655	0.098696807350526	0.374584089006951	0.329538176377132	0.265874660313412	0.242585101463407	0.037502002012673	0.081541130939029	0.207338221780952	0.109762817904673	0.112830912492222	0.087343950143763	0.003459090353526	-0.071989418767873	-0.061101746586145	0.358910111103408	-0.018630285062795	87	-0.363702764196767	0.130969858209704	-0.452450274410677	0.089451296544603	-0.275217716347622	0.350020039676384	0.374107208605315	0.067334161858707	0.969996925697495	0.054619772685241	0.361628234415109	0.107961168172611	0.429931952177847	0.055470719235487	0.018813621729415	0.079703899611208	0.279178079454469	0.231210775549458
PA4493	-0.333478632128079	-0.027824613360802	-0.103627620588845	-0.322111213376902	-0.107120946485689	-0.109787677240953	0.172184814159587	0.209387713032491	-0.632383157680223	-0.086580021303877	-0.686258293219601	0.026404122891168	-0.490977987957579	-0.329066682702094	-1.06166088283839	-1.04005995530974	-0.214142358190463	-0.211514063355433	-0.18105158353802	-0.242796884253842	-0.076605247143096	0.190729801974672	0.275690098303811	0.233791437751599	-0.008825535907626	-0.719397488159304	-0.037177579479838	87	-0.464930866077727	0.043764886628494	-0.539019837103544	0.123362075687891	-0.250810630488146	0.475620975808717	-0.74643419163231	0.383028973226168	-1.88170555349807	0.384835137721861	-1.46571637685564	0.477604278358731	-0.500453714934957	0.084005138327326	0.700211338030082	0.042481474755061	-0.765400603546768	0.402314210019172
PA4524	-0.220226496944986	-0.070396211843629	-0.044571626049124	-0.20274312034427	-0.063038429671757	-0.038219277830425	0.008684476416864	0.046079944919959	-0.226986047812624	-0.18523545072733	-0.102530816847762	-0.166941664817846	-0.422520359839143	-0.465399652245019	-0.680015488686803	-0.484873873834926	-0.339803489440635	-0.387061932203205	-0.152218635776467	-0.158068852257475	-0.049843100397537	0.284538640939432	0.308021940129566	0.277122608533618	0.00088333320301	-0.302638069241906	-0.009200521141125	87	-0.335194334837739	0.014909831560168	-0.304000827846452	0.088695627146576	-0.172221626475801	0.148045068274382	-0.454707932392938	0.043442445458102	-1.56793550077096	0.137962756054613	-1.21173929547877	0.073988684682656	-0.360130588431479	0.06086568360284	0.869683189602616	0.016130879137923	-0.310955257180022	0.172400947646255
PA5234	-0.011587628216446	0.115226415150989	0.149485151299488	0.16999101008659	0.144969920184125	0.20198892899806	-0.282710946707466	-0.238574024675276	0.113272766633295	-0.047972957402668	-0.041184114435494	0.149077306890144	0.039524962035346	0.122786473594926	0.113488016018883	0.012496258683198	-0.363317261065398	-0.481857134279409	-0.001008525416811	-0.032407115085521	0.051784363702065	0.208134791818099	0.215013308369768	0.218506606318565	-0.013790016908064	0.11542217494203	0.026580261567379	87	0.25312393823403	0.019779290537433	0.516949859268776	0.028580556096456	-0.408012204749447	0.217005120397251	0.059920235051982	0.111858767717415	0.275799451649155	0.045624324606967	-0.832678136661609	0.258093258436126	0.018368723199733	0.042546377979688	0.641654706506432	0.005277178168661	0.128212419601345	0.066104003256182
F1S775	-0.569756660588984	-0.11027198145635	-0.170946295955851	-0.366985274483988	-0.260748183594151	-0.389138236183894	-0.454800560613069	-0.648542865793497	0.761058401630634	0.578082032725076	0.609996342787367	0.628840410550484	0.297560250237354	0.811457929803038	1.03393445095261	0.476718044954799	-0.468937403917752	-0.377380792835144	0.505058364568651	0.553755168265634	0.708693526557432	-0.255810474266256	0.043247421865898	0.159108361325238	-0.255243092911563	0.791290751464919	-0.026944010125109	86	-0.850974938001185	0.035030331809183	-1.01687169426203	0.068630749664187	-0.342285024775931	0.764070767883957	1.81691878606293	0.025658120858966	2.142952630993	0.37767569664216	-0.369600151798097	0.521557230117879	1.76750705939172	0.106336378816359	-0.05345469107512	0.214093835603298	0.509103648428247	0.550282000992952
PA1304	-0.043706686538998	-0.020323895893612	0.003718035686191	-0.100970762724028	-0.03466598675839	0.035393946581526	-0.001025110173991	0.063857075607892	-0.118555327793534	-0.15718327713145	-0.027105216392841	-0.062192880323593	-0.048473466020577	-0.059119104320974	-0.438985560490332	-0.17968771451882	-0.202546566413592	-0.429840006840598	-0.110357164002209	-0.141788139563664	0.028888473480701	0.19502417629433	0.140209501385495	0.109243755117567	-0.022595623846419	-0.151853859133498	-0.015068973290923	86	-0.060312546746418	0.013880615669438	-0.100242802900891	0.068190971444705	-0.055723362359634	0.092463808235273	-0.246481373847885	0.067298615056761	-0.546578130831883	0.222452822738008	-0.812074287773011	0.138299797857729	-0.223256830085173	0.090836629930756	0.444477432797391	0.043439242405445	-0.189518456270839	0.076892183015225
PA4557	-0.061004529277697	0.085900314292123	0.082334570831017	0.048071906675074	0.078686512496025	0.063021202100952	-0.090502374109344	0.057497631124986	0.143436089340465	0.286691990294798	0.023911990482354	-0.028375929518187	-0.154293781125844	-0.148674245063074	-0.324189423632749	-0.223000046244074	-0.065626028376171	-0.260628981628166	-0.03054836464502	-0.08591998614239	0.012594395255635	0.232833304516048	0.120614178325644	0.224107996036936	-0.059667438634118	0.042427847477217	0.032638680682791	86	0.107230355845443	0.00205868294713	0.189779621272052	0.015308698361152	0.110431346356107	0.118333303871644	0.282228051258965	0.168846650827851	-0.627157449821666	0.099751095596941	-0.549255056248411	0.103447788807548	-0.103873955531774	0.049383528868995	0.577555478878628	0.062423598095928	0.015399089525891	0.056331895784466
F1SGG1	-0.172138211564614	-0.055370938896746	0.062768651716723	-0.127305540399369	-0.018585566630636	-0.03707602322422	-0.157884592952731	-0.320487107869777	0.418748520368248	0.241503528304493	0.226881344917346	0.21353923949936	0.298729407077686	0.452388419731455	0.643084310032619	0.348651400769466	-0.318200599198868	-0.196282514915499	0.736691855701178	0.60373397427307	0.685319043831846	-0.022567103959877	0.058563357613507	0.09162122573683	-0.05197856470259	0.35019368671166	0.009139123635748	85	-0.164740498744636	0.068207924442639	-0.182967130254225	0.05817114899297	-0.059623180454261	0.388461632445226	0.681924112721198	0.01398702656255	1.39420213684176	0.172509088618825	-0.165831713344901	0.355084164107808	2.02574487380609	0.067048598802315	0.12761747939046	0.058756487696953	0.307354245644819	0.216716445549759
PA0469	-0.432677396674412	-0.217470913765668	-0.312894908959449	-0.374715303696526	-0.283955915171091	-0.15799693289105	0.037362749119566	0.0409960129406	-0.327711705123744	-0.339889069766527	-0.255113470916989	-0.123266158635964	-0.492642491915304	-0.426500249127361	-0.556687354640931	-0.43262274535181	-0.224417917607971	-0.175397834516432	0.0048123586616	-0.031091744727958	0.112378859174402	0.416958014970103	0.359333405318238	0.287580236501817	-0.108228406275083	-0.408925824599685	0.003885223704476	85	-0.963043219399529	0.055093069312279	-0.816668151758666	0.108834571764608	-0.249352943063578	0.21183245702963	-0.71826869931948	0.109160509909878	-1.4758300956836	0.065096368516947	-0.832438497476213	0.136575298886982	0.086099473108044	0.074658635197015	1.06387165679016	0.064817336202229	-0.513269007170292	0.213464034838133
PA3931	-0.613416252803547	0.292159032094046	-0.245742227132507	-0.654088229893447	-0.405996178563283	-0.680588274502454	0.63747583201309	0.860585418537127	-0.325204224841427	-0.493231766063797	0.076375725961054	0.031645022647885	-0.385133210552244	-0.503056361043708	-0.836534812973799	-0.737932388761837	-0.491192203385059	-0.629588000149383	-0.702101560897165	-0.57795220823028	-0.173066275666879	0.579992480729971	-0.485651281198416	-0.273013185581508	0.01715903583298	-0.271730785837802	0.042812940307676	85	-0.566999447842008	0.310557436811889	-1.74067268295918	0.151466573567545	1.17285702570879	0.630162394123951	-0.385211017454859	0.316741002007954	-1.72472438456975	0.234121462063416	-1.85871259229628	0.123674722683879	-1.45312004479432	0.276653818930817	-0.178671986049954	0.563978464985434	-0.211758809697146	0.174667878909878
PA5143	-0.08210425221506	-0.158069103434013	0.004029591397767	-0.017005164989344	-0.10041037265446	-0.01047278994609	-0.010280293452725	0.075500867292396	-0.216617102524892	-0.097629453570681	-0.246645970639427	-0.118857241967473	-0.281218508048413	-0.322135451026586	-0.446172965214679	-0.432404174413539	-0.13256105612475	-0.158644126084626	-0.065272089120198	-0.100929012045806	-0.099936746893009	0.004643531707394	0.028108133218544	0.157093848594174	0.044596604942956	-0.283354910393147	0.008057465261391	85	-0.236143764251306	0.093587725096416	-0.127888327589894	0.050146235107586	-0.15139652868522	0.150147813063793	-0.463132666177582	0.080608622920786	-1.04952692428968	0.085896715194915	-0.723609356622916	0.166097755445764	-0.266137848059013	0.020306153587695	0.189845513520111	0.082086338097883	-0.230700840188801	0.179725938502922
PA1768	-0.120075328087216	0.004694861523573	0.020079083631103	-0.086233774337757	-0.02977279923277	-0.026939340770663	0.127693744299504	0.134045171154981	-0.277843859552644	-0.221960851756601	-0.238789198450388	-0.178876501544045	-0.290791740883717	-0.292647808597748	-0.640919157873964	-0.398055613235781	-0.041634416854873	-0.340364175291711	-0.033578086023808	-0.013946436611725	0.112230030019578	0.144277839809947	0.076526541413305	0.08154561932644	0.004120160060793	-0.308845663543295	0.022918242705537	84	-0.095301382932541	0.008882084775055	-0.14294591434119	0.033445727302365	-0.016104944098159	0.235992112289976	-0.639626551751033	0.030900339092735	-1.22435870735543	0.201612493760637	-0.780054205382365	0.191312937277027	0.064705507384045	0.079126385289949	0.302350000549692	0.037750852229498	-0.281807260776964	0.186354619004014
PA3804	0.027669360006597	0.006708793230546	0.072769963870188	-0.036722509872977	-0.036100774131011	0.043245572107166	-0.066247335914456	-0.051255874493456	-0.037064847526168	-0.068040214141456	-0.071988901885003	0.017920505799494	0.014182136038785	-0.119533171734536	-0.134931133087986	-0.187242572311109	-0.149996589808904	-0.173133733812033	-0.14242284245951	-0.129080541083731	-0.058900321703835	0.009821619829923	0.061021732261732	0.104653516939284	-0.039824902472208	-0.039407020260157	0.01956385849849	84	0.10714811710733	0.038140434651779	-0.029577711896821	0.045991164644716	-0.15456805793408	0.014593073645033	-0.122108610226964	0.050807707909069	-0.240282168783737	0.082007771762223	-0.510372895932046	0.018804476279905	-0.330403705247077	0.044868867587662	0.175496869030938	0.047466256183628	-0.059668064233876	0.034168123782128
PA0371	0.120783409115103	0.044541126545042	0.062339661745864	0.016123040988386	-0.017757775286597	0.182420479602872	0.037483614179839	0.080517577324259	-0.085736267275954	-0.228659756465671	-0.416607081060228	0.040454412059032	-0.089449516421959	-0.15711013251416	-0.579477737447783	-0.731441641430589	-0.22258363148039	-0.295406973434735	-0.087983885171432	-0.121915987667221	0.002265750217925	0.078147012643714	0.125463736618206	0.058781793068419	-0.02522274191861	-0.375075855311939	-0.032335451730276	83	0.227664197406008	0.010275989089376	0.180785745304661	0.107140158617728	0.032264924228144	0.08628963052249	-0.604812425466867	0.229728767976281	-0.826037386383901	0.265549747401209	-1.24943224634571	0.275186586736506	-0.207634122620728	0.064183965146901	0.262392542330338	0.034303463606597	-0.432634048960824	0.19996615373574
PA0382	0.025059934518132	0.192928108082312	0.195433661977053	0.146388440401105	0.162080001544336	0.155547216519445	-0.094888473697618	-0.112705151409527	0.010609180351251	-0.033562632622074	-0.210020862097199	-0.065132054139209	0.107201991800277	0.205556424999619	0.025525620117648	-0.093782541579365	-0.078484285568858	-0.319098458450147	-0.015104779917878	-0.015346308688389	0.026044882546026	0.109934002007059	-0.017482156396311	0.031677383809367	-0.075984965175425	-0.111555092888908	0.045039391639417	83	0.413421704577496	0.001446582215598	0.464015658464886	0.007882317248955	-0.196984444755894	0.066650348126263	-0.308715548858482	0.094098265832329	0.338284036917544	0.090144065184249	-0.49136528559837	0.134719758031027	-0.00440620606024	0.023827798082786	0.124129229420114	0.0642594170884	-0.142500666424916	0.082091373392389
PA1454	-0.25491975246316	-0.058687988332312	-0.128988122679354	-0.111258298366931	-0.068339891272158	-0.073286320274775	0.073202358994741	0.112519914554771	-0.267622431453394	-0.292704442628131	-0.216433093324429	-0.236232511144078	-0.300882109587174	-0.310142287548986	-0.585340633002527	-0.397409387117988	-0.179650105056773	-0.144411947792471	-0.030814076892094	-0.016549353841945	0.072757243810152	0.008234626275442	0.021889130315282	0.044154212965079	-0.03479679444934	-0.375028193177224	-0.077358669355162	83	-0.442595863474825	0.040587801489331	-0.252884509913863	0.023481652226302	-0.081900157903881	0.209051672714277	-0.745370047096639	0.039577802524782	-1.19636503013869	0.161625354745625	-0.721471439967232	0.137033169315844	0.025393813076113	0.056134019958041	0.074277969555803	0.018130986799449	-0.487183656981726	0.18537172711801
PA2812	-0.072343112394016	0.014431537988062	0.065672158407414	-0.041866798458249	-0.014099428162156	0.011713212552494	0.024407986955646	0.142601440496317	-0.144318370906138	-0.066458417564393	-0.059813115763424	-0.217661682503886	-0.25247731420621	-0.410600930226277	-0.218122264361147	-0.558587022626762	-0.227153336574161	-0.288015789348753	0.021012705550325	-0.062073484737266	0.119904716749226	0.095604794753051	0.164286498796932	0.044359947121247	0.01073784859187	-0.174421079973671	-0.030689701734777	83	0.00776058400146	0.029583785992556	-0.044253014067912	0.026795947621905	0.022691056545825	0.144199661622577	-0.343933215831703	0.089277430319208	-0.881200508793634	0.102657508417016	-1.07375614854968	0.176428133945872	0.078843937562285	0.091103430882823	0.304251240671229	0.060174175906279	-0.194372933116578	0.097175768450832
PA2983	-0.025746537404817	-0.084214323430489	-0.084104395112522	-0.108875356113353	-0.255117402185695	0.001902120159235	-0.200588161619997	-0.128345743359794	0.132967471175906	-0.149994471188828	0.047245851899153	0.00774183453759	-0.269219214226769	-0.112923741826687	-0.554509461423932	-0.045827618087687	0.075380001264827	-0.23061251518806	-0.115080799756007	-0.015697980619864	0.062239796503172	0.108845406150348	0.199335994769658	0.51474072051166	-0.100427034997816	-0.016586357806277	0.035290624690484	83	-0.194065255947828	6.34671439694068E-05	-0.362090638139813	0.128916911326097	-0.195966433803885	0.175481681502153	-0.095006784752086	0.104359199070464	-0.936652417477389	0.223910974716441	-0.201060132010919	0.154093134884215	-0.0685389838727	0.088876164502486	0.822922121431665	0.213080459713197	-0.081722768113608	0.068483287031915
PA3121	-0.201243141120621	-0.051493589073259	-0.150772219423952	-0.145395824243876	0.027921053748609	0.138560392939419	-0.227251250186441	-0.237366857387185	0.031668611323352	-0.033041231131088	0.160954422371458	0.218323864475785	-0.059192106976318	0.082235112122403	-0.220130935574516	-0.223892612952944	-0.24783390206759	-0.249208278011395	-0.07806808395365	-0.339344707497294	-0.316673930549065	0.2967081387768	0.374572404651048	0.282615258910349	0.060860472479094	-0.09333595669819	-0.074281556249543	83	-0.403508949617832	0.05731854395775	0.021085622444153	0.143126364244262	-0.432949496250275	0.1524914771485	0.346237055716155	0.131725711078421	-0.197087930428431	0.151287910759812	-0.720934793031929	0.01423585339356	-0.734086722000009	0.144748165312102	0.953895802338197	0.04952704617318	-0.106757040468639	0.084066419054989
PA4309	-0.438838916772035	-0.268939961950511	-0.358019834452736	-0.502736944921919	-0.27401717848971	-0.323591949635237	0.10428165580981	0.236062837593111	-0.232921255453084	-0.129684341607803	-0.046677698807625	-0.065660945053898	-0.486379256257129	-0.417987964150949	-1.09018081298236	-0.583451383640209	-0.055878481123728	-0.175514079956923	-0.124374321144632	-0.218654594804687	-0.082179851724345	0.076199583796568	0.272675103142226	0.332067559061677	-0.048677058438752	-0.319846914913581	-0.008277675944902	83	-1.06579871317528	0.051430288368537	-1.10034607304687	0.120321318994323	0.107423237949837	0.241873990184537	-0.242022985469326	0.043492263092228	-1.99454803339044	0.369931731260389	-0.81484394472086	0.276604015310163	-0.425208767673664	0.069874290395824	0.680942246000472	0.133914471640519	-0.376801649297235	0.169430709454724
PA4447	-0.192654959700915	-0.048033519939119	0.053480028902205	-0.108636152445001	-0.040995991118201	0.040383799000404	-0.031672439382777	0.132847050217617	-0.135972793255508	-0.157616156821122	-0.160941520737046	-0.042141639934732	-0.383779134614428	-0.221480846721528	-0.372692170857425	-0.443255031063287	-0.160833605050842	-0.181333320323949	-0.099577481141863	-0.199475883609117	0.002852981998494	0.084477750589885	0.148709788028515	0.098345984994125	-0.042155885128837	-0.173258223861083	0.063846412090581	83	-0.187208450737829	0.058608874749933	-0.109248344562799	0.074615467110663	-0.034798182420668	0.135529415331916	-0.360699317492899	0.067649628939562	-0.97795215219338	0.090672046009458	-0.785421956438078	0.15747226356505	-0.296200382752486	0.101167073408892	0.331533523612525	0.033799889583388	-0.151567696899339	0.118773537054507
PA4729	-0.294231369344657	-0.058315709097681	-0.088467637970187	-0.26918438673309	-0.178698466037605	-0.146605700223323	-0.007046848486115	-0.004297443295294	-0.081752670090218	0.024139431487697	-0.038208716804864	0.062012744368651	-0.134107047045784	-0.152145585378381	-0.521083083755986	-0.375061486434078	-0.276756441397066	-0.33291735497136	-0.082194203156213	-0.137815657642403	0.009321704961977	0.096731034187008	0.233352727277952	0.20122521529794	-0.085490732116092	-0.121107187816623	0.021500972875347	83	-0.441014716412525	0.017408224251128	-0.594488552994018	0.063565165838138	-0.093096961871627	0.043946617557177	0.047943459051485	0.050606357808488	-0.807335716180152	0.218399755632585	-0.984735282802504	0.049318789370744	-0.210688155836638	0.074294808154214	0.5313089767629	0.071433766449659	-0.185096947057369	0.074221340540294
PA4936	-0.116576561734058	0.029143877914927	-0.036974882878738	-0.078299551105549	0.060456500438969	0.100691096790493	-0.152968161908115	-0.091599840718636	0.016933650683898	-0.006273488095876	0.009162592125365	0.089533019766972	-0.027416076667159	0.214631509301419	-0.107392563798268	0.071699754481657	-0.070095126774205	-0.126111161937261	0.011981095202145	-0.054712735029772	0.045934889408112	0.249108572519911	0.132204815680375	0.088957040050838	-0.048642693987461	-0.142862259338783	-0.023491370632204	82	-0.124407566697869	0.038173684342707	0.082848046123913	0.093905729873137	-0.227634351942853	0.086035085404822	0.092422123796461	0.051440200169332	0.079822868835993	0.167671691122245	-0.124506534229809	0.101958114929813	0.003203249580485	0.051203631767311	0.470270428251124	0.082850640524876	-0.214996323958449	0.062927636525498
PA4971	-0.260024223054771	-0.128819793239857	-0.063451580307419	-0.25539119457104	-0.118633847071608	-0.188229785721589	0.038877714297503	0.03432561077214	-0.226448647203238	-0.193342756065512	-0.228205243820728	-0.209692111933936	-0.555330378907911	-0.347063907887311	-0.399992638566058	-0.297203127155381	-0.043210171208175	-0.113127574289746	0.008028435196148	0.019292398040721	0.098357034092032	0.100634495976462	0.097376377091039	0.117851549387792	-0.049878073331174	-0.073449280776593	0.05997036800842	82	-0.452295596602046	0.037740355332988	-0.562254827364238	0.068382285242958	-0.153245322133595	0.151889221351361	-0.631240111820176	0.0174424317019	-1.30238692536128	0.108248315658298	-0.453540872653303	0.131202562276339	0.125677867328901	0.049222876306625	0.315862422455292	0.011002082737842	-0.063356986099348	0.071207542399067
PA4991	-0.164126914634353	-0.001035548341836	-0.038262834419167	-0.096741679309494	-0.024487322079439	0.039033372839849	-0.123131705920067	-0.056708602567175	0.12708939325136	0.037076824978362	0.153681124858922	0.294405083794094	0.068753196149107	0.141572222740856	-0.123172623546778	0.134875309731702	-0.171464025184143	-0.313968775220981	-0.108506065404832	-0.094249859451582	0.036203022127367	0.197266784728475	0.09409027348631	0.135687582282608	-0.05810449940429	0.019653896370379	-0.029091892232594	82	-0.203425297395356	0.021493183637947	-0.082195628549085	0.067934325648519	-0.052750915235882	0.129617598082781	0.485163033631377	0.128852388513731	0.087152795343185	0.136764983661493	-0.350557490673421	0.229351405960648	-0.166552902729046	0.079751607857182	0.427044640497393	0.051909740166736	-0.067542495266505	0.039294298557753
PA5274	-0.07089536653467	-0.014263722626251	0.095568694670548	-0.07023139800187	-0.061392931202825	-0.097403680166398	0.05629349245767	0.209615752313849	0.750960644897047	0.427635259517481	-0.274446360371106	0.419386977273467	-0.133015904891794	-0.15848982274378	0.296106084894158	-1.4447887362413	-0.227198153178017	-0.305720220095919	-0.049164283571753	-0.131581961915986	0.073669195561385	0.227082135055238	0.183045299357605	0.142858645161117	0.02677124908567	-0.151432035916965	-0.011212984659633	82	0.010409605509626	0.063411775692054	-0.229028009371093	0.018767105327781	1.01686988966857	0.364948503392728	0.572575876419841	0.402987041886868	0.004600357258584	0.255425149456661	-1.97770710951524	0.681440829839135	-0.107077049926353	0.103286635909819	0.55298607957396	0.042126409617787	-0.135873771490929	0.093862128619991
PA5302	-0.221290650155936	0.03358867499506	-0.081346196491336	-0.022522208661905	0.011440578965513	0.099750795963751	0.067438989941318	-0.075601732203384	-0.178183064717989	0.060247839849734	0.165550581700194	0.118879671786114	-0.035622698096329	-0.116758819674346	-0.23097266076145	-0.261485666470986	-0.056408371039613	-0.102987141770397	-0.186365016078477	-0.172981171557144	-0.041099886926801	0.150296197841864	0.034221025340828	0.086736094635762	0.084873055116064	-0.148270147934459	0.103735889946503	82	-0.269048171652212	0.066357678991946	0.088669166267359	0.063117421036624	-0.186345806980055	0.123365156957714	0.344678093336041	0.052764465614731	-0.383354178532124	0.098140613096598	-0.420881179280996	0.10750818675532	-0.400446074562422	0.080284658432121	0.271253317818454	0.058125101998144	0.040338797128107	0.140367732993828
PA5369	0.267972200469032	0.058315511052135	-0.172481989260683	0.273770086644482	-0.293301210293181	0.343085596479743	-0.085441915935483	0.119332955090489	-0.445622668038463	-0.329424134379658	-0.380843253712487	-0.377597371571899	-1.06227418570245	-0.600402739119319	-0.976804420205294	-0.718531746938016	-0.227282654865304	-0.311979834031823	-0.209394342372419	-0.103760392417521	-0.082708120625973	-0.099897180790426	-0.02798264983726	0.350554438881123	0.025335944870673	-0.270362523012289	-0.001659705012994	82	0.153805722260484	0.133250998933898	0.323554472831045	0.349132893406156	-0.411731628883458	0.28601800004376	-1.08786475966404	0.028795608361387	-2.63948134502706	0.245733100303045	-1.25779423583514	0.262609894618334	-0.395862855415912	0.06788609124979	0.222674608253437	0.241994727546671	-0.246686283154609	0.163486774909438
